ID,target
ID_test_2226,11.253248
ID_test_2227,24.319559
ID_test_2228,49.805626
ID_test_2229,48.674046
ID_test_2230,48.045620
ID_test_2231,24.995056
ID_test_2232,181.447708
ID_test_2233,78.834541
ID_test_2234,156.520813
ID_test_2235,59.749680
ID_test_2236,99.639977
ID_test_2237,25.552279
ID_test_2238,110.545868
ID_test_2239,48.179005
ID_test_2240,8.579652
ID_test_2241,43.333782
ID_test_2242,77.621292
ID_test_2243,85.308319
ID_test_2244,62.078705
ID_test_2245,86.224030
ID_test_2246,59.500668
ID_test_2247,21.911345
ID_test_2248,57.700600
ID_test_2249,9.593028
ID_test_2250,51.654678
ID_test_2251,46.706833
ID_test_2252,57.668736
ID_test_2253,85.537651
ID_test_2254,56.262043
ID_test_2255,73.673500
ID_test_2256,47.431087
ID_test_2257,52.615555
ID_test_2258,127.944778
ID_test_2259,38.176460
ID_test_2260,154.608978
ID_test_2261,184.904602
ID_test_2262,12.853087
ID_test_2263,58.222359
ID_test_2264,136.726028
ID_test_2265,77.629005
ID_test_2266,95.786766
ID_test_2267,187.720001
ID_test_2268,50.514244
ID_test_2269,79.851006
ID_test_2270,31.868935
ID_test_2271,128.954651
ID_test_2272,29.169542
ID_test_2273,35.523643
ID_test_2274,70.261711
ID_test_2275,56.391346
ID_test_2276,43.400852
ID_test_2277,118.659401
ID_test_2278,79.945190
ID_test_2279,93.158943
ID_test_2280,6.362637
ID_test_2281,17.405733
ID_test_2282,38.571079
ID_test_2283,66.343590
ID_test_2284,9.497320
ID_test_2285,13.492270
ID_test_2286,59.305210
ID_test_2287,57.284229
ID_test_2288,55.467999
ID_test_2289,168.197388
ID_test_2290,-2.307468
ID_test_2291,24.520756
ID_test_2292,129.012573
ID_test_2293,24.546122
ID_test_2294,83.691116
ID_test_2295,33.478642
ID_test_2296,97.935005
ID_test_2297,54.791546
ID_test_2298,65.257347
ID_test_2299,100.474716
ID_test_2300,36.288860
ID_test_2301,102.111794
ID_test_2302,20.296503
ID_test_2303,37.397903
ID_test_2304,62.099712
ID_test_2305,45.561207
ID_test_2306,23.819918
ID_test_2307,167.225021
ID_test_2308,31.704981
ID_test_2309,69.022697
ID_test_2310,62.728104
ID_test_2311,54.959454
ID_test_2312,79.491829
ID_test_2313,85.983124
ID_test_2314,38.496033
ID_test_2315,67.979652
ID_test_2316,110.109680
ID_test_2317,52.513580
ID_test_2318,78.301315
ID_test_2319,30.587757
ID_test_2320,32.328709
ID_test_2321,57.666954
ID_test_2322,10.491284
ID_test_2323,69.268547
ID_test_2324,34.797844
ID_test_2325,59.124889
ID_test_2326,55.329540
ID_test_2327,41.682354
ID_test_2328,62.110882
ID_test_2329,133.540512
ID_test_2330,39.785694
ID_test_2331,62.385483
ID_test_2332,-19.571880
ID_test_2333,64.303108
ID_test_2334,54.571449
ID_test_2335,55.698139
ID_test_2336,20.091084
ID_test_2337,27.087931
ID_test_2338,56.452053
ID_test_2339,89.459259
ID_test_2340,47.416492
ID_test_2341,142.374969
ID_test_2342,49.398129
ID_test_2343,51.039051
ID_test_2344,32.753895
ID_test_2345,14.992938
ID_test_2346,26.069780
ID_test_2347,20.938902
ID_test_2348,122.893692
ID_test_2349,78.321976
ID_test_2350,29.050102
ID_test_2351,124.218956
ID_test_2352,46.317432
ID_test_2353,25.431448
ID_test_2354,71.067894
ID_test_2355,21.098215
ID_test_2356,52.796665
ID_test_2357,46.719112
ID_test_2358,83.639587
ID_test_2359,80.963844
ID_test_2360,89.477348
ID_test_2361,108.435204
ID_test_2362,34.910694
ID_test_2363,22.022619
ID_test_2364,40.800777
ID_test_2365,55.550632
ID_test_2366,133.202545
ID_test_2367,85.177910
ID_test_2368,54.739937
ID_test_2369,35.092308
ID_test_2370,70.618179
ID_test_2371,29.312401
ID_test_2372,106.120399
ID_test_2373,16.287209
ID_test_2374,33.221210
ID_test_2375,44.673321
ID_test_2376,42.178612
ID_test_2377,169.852646
ID_test_2378,29.035971
ID_test_2379,70.478607
ID_test_2380,75.799423
ID_test_2381,76.081764
ID_test_2382,126.548538
ID_test_2383,81.274231
ID_test_2384,21.169769
ID_test_2385,64.080833
ID_test_2386,36.994595
ID_test_2387,44.245731
ID_test_2388,43.036705
ID_test_2389,47.236866
ID_test_2390,58.224258
ID_test_2391,48.280422
ID_test_2392,170.525665
ID_test_2393,56.385479
ID_test_2394,46.510757
ID_test_2395,116.126671
ID_test_2396,47.283989
ID_test_2397,27.315304
ID_test_2398,50.859402
ID_test_2399,58.097057
ID_test_2400,43.621655
ID_test_2401,41.299671
ID_test_2402,114.622902
ID_test_2403,100.288498
ID_test_2404,75.398582
ID_test_2405,42.762539
ID_test_2406,15.212585
ID_test_2407,39.809029
ID_test_2408,64.502335
ID_test_2409,69.951820
ID_test_2410,88.375793
ID_test_2411,57.341068
ID_test_2412,112.313591
ID_test_2413,41.175430
ID_test_2414,36.508118
ID_test_2415,97.939697
ID_test_2416,38.312878
ID_test_2417,51.704021
ID_test_2418,88.214752
ID_test_2419,147.394226
ID_test_2420,43.750843
ID_test_2421,193.916580
ID_test_2422,182.050446
ID_test_2423,24.529020
ID_test_2424,50.767609
ID_test_2425,29.830505
ID_test_2426,71.321976
ID_test_2427,109.980324
ID_test_2428,16.803482
ID_test_2429,63.468472
ID_test_2430,32.950237
ID_test_2431,2.728365
ID_test_2432,239.702728
ID_test_2433,68.187454
ID_test_2434,43.845139
ID_test_2435,88.901863
ID_test_2436,29.476471
ID_test_2437,16.081123
ID_test_2438,66.730087
ID_test_2439,199.755127
ID_test_2440,18.980829
ID_test_2441,108.343605
ID_test_2442,45.241341
ID_test_2443,70.943428
ID_test_2444,19.685772
ID_test_2445,18.175955
ID_test_2446,129.182022
ID_test_2447,178.244965
ID_test_2448,26.444063
ID_test_2449,53.404839
ID_test_2450,51.418499
ID_test_2451,86.836288
ID_test_2452,40.490673
ID_test_2453,55.612652
ID_test_2454,69.800240
ID_test_2455,146.236542
ID_test_2456,20.494539
ID_test_2457,34.071712
ID_test_2458,46.832787
ID_test_2459,31.463747
ID_test_2460,67.900589
ID_test_2461,53.768200
ID_test_2462,22.245346
ID_test_2463,21.627577
ID_test_2464,41.025326
ID_test_2465,36.063850
ID_test_2466,75.021515
ID_test_2467,23.533245
ID_test_2468,37.018044
ID_test_2469,70.486275
ID_test_2470,72.011238
ID_test_2471,56.779930
ID_test_2472,196.529663
ID_test_2473,40.006222
ID_test_2474,60.669991
ID_test_2475,58.362862
ID_test_2476,14.031371
ID_test_2477,-13.789763
ID_test_2478,45.470634
ID_test_2479,57.895584
ID_test_2480,80.795334
ID_test_2481,23.047077
ID_test_2482,188.819519
ID_test_2483,52.641510
ID_test_2484,34.129169
ID_test_2485,22.397936
ID_test_2486,53.996937
ID_test_2487,78.752434
ID_test_2488,83.741325
ID_test_2489,28.283712
ID_test_2490,57.702435
ID_test_2491,165.022430
ID_test_2492,41.212612
ID_test_2493,58.820843
ID_test_2494,31.583982
ID_test_2495,90.047340
ID_test_2496,80.476051
ID_test_2497,46.694653
ID_test_2498,14.804790
ID_test_2499,28.774498
ID_test_2500,54.135643
ID_test_2501,44.386242
ID_test_2502,18.704817
ID_test_2503,69.357643
ID_test_2504,66.739822
ID_test_2505,99.813164
ID_test_2506,39.768272
ID_test_2507,84.220772
ID_test_2508,206.668503
ID_test_2509,48.785843
ID_test_2510,57.953899
ID_test_2511,41.044338
ID_test_2512,42.843082
ID_test_2513,24.111609
ID_test_2514,0.319783
ID_test_2515,38.384312
ID_test_2516,61.707554
ID_test_2517,43.670254
ID_test_2518,82.720551
ID_test_2519,56.459507
ID_test_2520,37.934303
ID_test_2521,48.286446
ID_test_2522,22.439405
ID_test_2523,55.238426
ID_test_2524,64.279678
ID_test_2525,99.230698
ID_test_2526,60.459877
ID_test_2527,16.726778
ID_test_2528,61.014050
ID_test_2529,44.271271
ID_test_2530,-14.011970
ID_test_2531,55.331429
ID_test_2532,103.590134
ID_test_2533,59.943554
ID_test_2534,197.525864
ID_test_2535,156.613281
ID_test_2536,37.047520
ID_test_2537,44.988304
ID_test_2538,39.528118
ID_test_2539,67.235313
ID_test_2540,55.555935
ID_test_2541,38.182247
ID_test_2542,13.579385
ID_test_2543,42.911808
ID_test_2544,28.924324
ID_test_2545,89.777603
ID_test_2546,38.424313
ID_test_2547,55.041340
ID_test_2548,54.777298
ID_test_2549,41.772099
ID_test_2550,44.126335
ID_test_2551,2.786944
ID_test_2552,60.001675
ID_test_2553,59.217270
ID_test_2554,137.579849
ID_test_2555,49.435745
ID_test_2556,37.879101
ID_test_2557,56.089764
ID_test_2558,33.381775
ID_test_2559,89.463486
ID_test_2560,64.365402
ID_test_2561,41.941505
ID_test_2562,165.814133
ID_test_2563,-10.409007
ID_test_2564,71.326515
ID_test_2565,47.351467
ID_test_2566,47.684711
ID_test_2567,108.184982
ID_test_2568,34.310875
ID_test_2569,21.664492
ID_test_2570,133.246567
ID_test_2571,4.998786
ID_test_2572,10.993728
ID_test_2573,42.446171
ID_test_2574,34.022579
ID_test_2575,10.356043
ID_test_2576,22.083471
ID_test_2577,50.996170
ID_test_2578,30.005175
ID_test_2579,74.169479
ID_test_2580,27.114595
ID_test_2581,23.731295
ID_test_2582,51.203262
ID_test_2583,64.285904
ID_test_2584,41.586468
ID_test_2585,33.748947
ID_test_2586,188.410248
ID_test_2587,129.045517
ID_test_2588,146.789764
ID_test_2589,147.427872
ID_test_2590,97.426094
ID_test_2591,37.010525
ID_test_2592,83.094803
ID_test_2593,95.356308
ID_test_2594,121.026321
ID_test_2595,13.029086
ID_test_2596,98.390251
ID_test_2597,44.054588
ID_test_2598,24.803061
ID_test_2599,38.465626
ID_test_2600,91.872711
ID_test_2601,49.338112
ID_test_2602,64.956909
ID_test_2603,32.783039
ID_test_2604,49.605804
ID_test_2605,43.098347
ID_test_2606,29.979715
ID_test_2607,150.767181
ID_test_2608,61.845657
ID_test_2609,45.069241
ID_test_2610,192.904694
ID_test_2611,28.339521
ID_test_2612,96.739151
ID_test_2613,76.754776
ID_test_2614,167.822144
ID_test_2615,24.846355
ID_test_2616,38.878929
ID_test_2617,127.169975
ID_test_2618,87.368851
ID_test_2619,68.990440
ID_test_2620,27.876804
ID_test_2621,84.280724
ID_test_2622,12.736766
ID_test_2623,69.031685
ID_test_2624,71.039825
ID_test_2625,113.514915
ID_test_2626,34.001629
ID_test_2627,-7.715712
ID_test_2628,74.972946
ID_test_2629,32.645195
ID_test_2630,-1.632068
ID_test_2631,82.151169
ID_test_2632,6.358047
ID_test_2633,234.249695
ID_test_2634,61.724636
ID_test_2635,29.923592
ID_test_2636,22.496540
ID_test_2637,46.629089
ID_test_2638,81.472977
ID_test_2639,71.024605
ID_test_2640,39.139400
ID_test_2641,78.279785
ID_test_2642,17.786203
ID_test_2643,82.926956
ID_test_2644,39.576130
ID_test_2645,67.003731
ID_test_2646,43.977837
ID_test_2647,65.568428
ID_test_2648,54.206455
ID_test_2649,79.742485
ID_test_2650,21.683504
ID_test_2651,65.880157
ID_test_2652,63.921761
ID_test_2653,82.078575
ID_test_2654,-32.073204
ID_test_2655,-16.856096
ID_test_2656,96.229218
ID_test_2657,44.424358
ID_test_2658,76.029434
ID_test_2659,50.989395
ID_test_2660,163.510406
ID_test_2661,89.656593
ID_test_2662,31.410627
ID_test_2663,119.104210
ID_test_2664,38.740711
ID_test_2665,35.891586
ID_test_2666,105.751564
ID_test_2667,12.200733
ID_test_2668,62.643620
ID_test_2669,77.418137
ID_test_2670,4.340603
ID_test_2671,47.043232
ID_test_2672,59.224293
ID_test_2673,58.030579
ID_test_2674,21.455349
ID_test_2675,29.872305
ID_test_2676,73.048447
ID_test_2677,13.496636
ID_test_2678,47.214642
ID_test_2679,130.512802
ID_test_2680,49.869537
ID_test_2681,64.455498
ID_test_2682,102.858322
ID_test_2683,244.716278
ID_test_2684,67.065163
ID_test_2685,50.551170
ID_test_2686,43.124912
ID_test_2687,91.070930
ID_test_2688,85.911018
ID_test_2689,46.845890
ID_test_2690,73.938431
ID_test_2691,102.075279
ID_test_2692,66.891693
ID_test_2693,20.622221
ID_test_2694,122.669266
ID_test_2695,14.999856
ID_test_2696,61.791512
ID_test_2697,81.514175
ID_test_2698,28.548998
ID_test_2699,78.954353
ID_test_2700,31.472956
ID_test_2701,49.035477
ID_test_2702,65.544922
ID_test_2703,45.691856
ID_test_2704,108.761902
ID_test_2705,39.815571
ID_test_2706,25.258760
ID_test_2707,78.221756
ID_test_2708,185.365677
ID_test_2709,53.357841
ID_test_2710,53.305813
ID_test_2711,41.584988
ID_test_2712,56.079601
ID_test_2713,42.603981
ID_test_2714,47.347275
ID_test_2715,44.578571
ID_test_2716,66.037598
ID_test_2717,23.845308
ID_test_2718,17.648663
ID_test_2719,52.973858
ID_test_2720,60.218536
ID_test_2721,46.261665
ID_test_2722,40.444420
ID_test_2723,53.465302
ID_test_2724,99.412750
ID_test_2725,26.584394
ID_test_2726,23.282879
ID_test_2727,78.517456
ID_test_2728,182.704636
ID_test_2729,59.248314
ID_test_2730,25.787914
ID_test_2731,21.972740
ID_test_2732,37.366264
ID_test_2733,50.381649
ID_test_2734,49.266651
ID_test_2735,81.810936
ID_test_2736,60.692596
ID_test_2737,26.628857
ID_test_2738,58.258957
ID_test_2739,88.532219
ID_test_2740,118.358536
ID_test_2741,81.207878
ID_test_2742,115.765617
ID_test_2743,50.336391
ID_test_2744,47.301712
ID_test_2745,88.271446
ID_test_2746,38.302315
ID_test_2747,37.712322
ID_test_2748,60.455734
ID_test_2749,64.438332
ID_test_2750,57.272861
ID_test_2751,44.813030
ID_test_2752,97.126854
ID_test_2753,54.977402
ID_test_2754,74.873192
ID_test_2755,125.868004
ID_test_2756,120.173126
ID_test_2757,80.273987
ID_test_2758,69.664009
ID_test_2759,81.501480
ID_test_2760,94.890366
ID_test_2761,99.117264
ID_test_2762,69.447083
ID_test_2763,75.755951
ID_test_2764,68.643745
ID_test_2765,35.973087
ID_test_2766,85.013565
ID_test_2767,47.399548
ID_test_2768,51.183338
ID_test_2769,21.589767
ID_test_2770,32.071491
ID_test_2771,136.362579
ID_test_2772,39.846741
ID_test_2773,58.116543
ID_test_2774,6.623465
ID_test_2775,25.077629
ID_test_2776,99.766533
ID_test_2777,49.000732
ID_test_2778,23.065575
ID_test_2779,211.359268
ID_test_2780,46.333729
ID_test_2781,47.178932
ID_test_2782,141.151962
ID_test_2783,32.055702
ID_test_2784,36.057552
ID_test_2785,51.188194
ID_test_2786,78.707321
ID_test_2787,44.988247
ID_test_2788,33.752064
ID_test_2789,34.670376
ID_test_2790,76.300240
ID_test_2791,184.881470
ID_test_2792,69.588707
ID_test_2793,91.318260
ID_test_2794,45.770775
ID_test_2795,21.415625
ID_test_2796,35.519016
ID_test_2797,109.330528
ID_test_2798,36.563877
ID_test_2799,61.306126
ID_test_2800,117.586479
ID_test_2801,61.099506
ID_test_2802,53.583900
ID_test_2803,27.993967
ID_test_2804,39.857754
ID_test_2805,159.909622
ID_test_2806,1.063671
ID_test_2807,36.177940
ID_test_2808,53.110989
ID_test_2809,50.483479
ID_test_2810,54.475998
ID_test_2811,168.779083
ID_test_2812,95.907990
ID_test_2813,48.264713
ID_test_2814,45.657333
ID_test_2815,32.910419
ID_test_2816,-0.977333
ID_test_2817,121.873291
ID_test_2818,47.196514
ID_test_2819,33.569073
ID_test_2820,5.321046
ID_test_2821,43.460415
ID_test_2822,50.524693
ID_test_2823,137.694153
ID_test_2824,85.736038
ID_test_2825,22.218136
ID_test_2826,79.261108
ID_test_2827,76.473495
ID_test_2828,80.723602
ID_test_2829,47.284061
ID_test_2830,65.071693
ID_test_2831,44.995834
ID_test_2832,48.572441
ID_test_2833,48.161621
ID_test_2834,109.420090
ID_test_2835,35.068272
ID_test_2836,50.091412
ID_test_2837,107.005257
ID_test_2838,21.389334
ID_test_2839,66.065689
ID_test_2840,24.998848
ID_test_2841,110.151512
ID_test_2842,36.835365
ID_test_2843,35.884911
ID_test_2844,12.229897
ID_test_2845,75.026917
ID_test_2846,106.845291
ID_test_2847,57.813313
ID_test_2848,95.730751
ID_test_2849,73.527473
ID_test_2850,73.618515
ID_test_2851,61.271118
ID_test_2852,112.884651
ID_test_2853,80.345978
ID_test_2854,84.888947
ID_test_2855,45.315220
ID_test_2856,48.138145
ID_test_2857,49.465492
ID_test_2858,23.519560
ID_test_2859,5.542099
ID_test_2860,47.004517
ID_test_2861,0.638455
ID_test_2862,100.979614
ID_test_2863,83.518257
ID_test_2864,62.960369
ID_test_2865,37.926846
ID_test_2866,88.818321
ID_test_2867,7.930914
ID_test_2868,35.654682
ID_test_2869,23.703896
ID_test_2870,55.320362
ID_test_2871,60.683472
ID_test_2872,105.111053
ID_test_2873,59.728703
ID_test_2874,60.038013
ID_test_2875,66.036209
ID_test_2876,75.990852
ID_test_2877,58.508671
ID_test_2878,75.683311
ID_test_2879,55.860416
ID_test_2880,50.176697
ID_test_2881,17.364378
ID_test_2882,56.204212
ID_test_2883,34.440918
ID_test_2884,27.051928
ID_test_2885,22.894558
ID_test_2886,23.532251
ID_test_2887,68.601807
ID_test_2888,41.455536
ID_test_2889,62.089153
ID_test_2890,18.386007
ID_test_2891,52.860878
ID_test_2892,64.398399
ID_test_2893,49.593113
ID_test_2894,62.417156
ID_test_2895,15.432527
ID_test_2896,38.378155
ID_test_2897,43.866467
ID_test_2898,48.396599
ID_test_2899,12.950560
ID_test_2900,36.129330
ID_test_2901,44.965752
ID_test_2902,6.071736
ID_test_2903,41.642418
ID_test_2904,49.157829
ID_test_2905,35.392380
ID_test_2906,67.516594
ID_test_2907,44.369137
ID_test_2908,92.087784
ID_test_2909,44.209690
ID_test_2910,51.064381
ID_test_2911,118.714218
ID_test_2912,45.728855
ID_test_2913,52.935089
ID_test_2914,31.774078
ID_test_2915,21.290182
ID_test_2916,36.494995
ID_test_2917,59.132080
ID_test_2918,249.080978
ID_test_2919,45.104317
ID_test_2920,240.416168
ID_test_2921,76.137199
ID_test_2922,3.358260
ID_test_2923,5.858701
ID_test_2924,182.340546
ID_test_2925,47.935192
ID_test_2926,60.540264
ID_test_2927,52.156002
ID_test_2928,84.602104
ID_test_2929,30.009186
ID_test_2930,56.769833
ID_test_2931,48.017876
ID_test_2932,6.807000
ID_test_2933,37.499149
ID_test_2934,41.706470
ID_test_2935,39.353329
ID_test_2936,38.418514
ID_test_2937,42.324692
ID_test_2938,82.728859
ID_test_2939,65.203217
ID_test_2940,258.278107
ID_test_2941,41.061039
ID_test_2942,107.627289
ID_test_2943,33.911060
ID_test_2944,68.063324
ID_test_2945,31.576288
ID_test_2946,91.553101
ID_test_2947,10.937975
ID_test_2948,202.250916
ID_test_2949,22.305479
ID_test_2950,131.436600
ID_test_2951,32.726482
ID_test_2952,55.240585
ID_test_2953,33.942852
ID_test_2954,62.033852
ID_test_2955,21.571686
ID_test_2956,34.932465
ID_test_2957,35.008083
ID_test_2958,42.504963
ID_test_2959,99.733681
ID_test_2960,62.553448
ID_test_2961,18.999434
ID_test_2962,37.465874
ID_test_2963,42.150673
ID_test_2964,79.673889
ID_test_2965,51.371975
ID_test_2966,141.302383
ID_test_2967,252.458130
ID_test_2968,61.244907
ID_test_2969,69.661560
ID_test_2970,16.570940
ID_test_2971,100.326614
ID_test_2972,55.294476
ID_test_2973,77.702560
ID_test_2974,47.332752
ID_test_2975,5.881384
ID_test_2976,30.285036
ID_test_2977,126.699440
ID_test_2978,88.537201
ID_test_2979,40.824776
ID_test_2980,78.798347
ID_test_2981,52.382885
ID_test_2982,94.194481
ID_test_2983,43.529510
ID_test_2984,14.927684
ID_test_2985,36.846630
ID_test_2986,33.539089
ID_test_2987,37.688663
ID_test_2988,53.067596
ID_test_2989,34.698475
ID_test_2990,25.491262
ID_test_2991,144.603180
ID_test_2992,67.858078
ID_test_2993,158.730515
ID_test_2994,29.815071
ID_test_2995,37.059147
ID_test_2996,49.488098
ID_test_2997,72.861481
ID_test_2998,40.759327
ID_test_2999,57.562817
ID_test_3000,72.057091
ID_test_3001,55.550465
ID_test_3002,103.026260
ID_test_3003,59.445457
ID_test_3004,92.014572
ID_test_3005,50.680798
ID_test_3006,120.167122
ID_test_3007,52.769428
ID_test_3008,29.810209
ID_test_3009,86.035309
ID_test_3010,214.549927
ID_test_3011,108.812248
ID_test_3012,42.959858
ID_test_3013,60.148285
ID_test_3014,56.807827
ID_test_3015,45.907768
ID_test_3016,33.360950
ID_test_3017,140.257828
ID_test_3018,64.718193
ID_test_3019,45.479946
ID_test_3020,68.827087
ID_test_3021,61.452999
ID_test_3022,1.932177
ID_test_3023,54.605915
ID_test_3024,112.499573
ID_test_3025,78.318733
ID_test_3026,49.844685
ID_test_3027,26.978039
ID_test_3028,110.771164
ID_test_3029,110.010811
ID_test_3030,10.441932
ID_test_3031,37.794079
ID_test_3032,-3.382609
ID_test_3033,69.778748
ID_test_3034,80.753555
ID_test_3035,67.723824
ID_test_3036,25.928722
ID_test_3037,65.437248
ID_test_3038,45.300831
ID_test_3039,51.564671
ID_test_3040,55.977634
ID_test_3041,120.107872
ID_test_3042,45.701355
ID_test_3043,38.658543
ID_test_3044,59.032562
ID_test_3045,20.828379
ID_test_3046,36.977314
ID_test_3047,35.408703
ID_test_3048,51.659351
ID_test_3049,89.929504
ID_test_3050,43.769489
ID_test_3051,35.468437
ID_test_3052,114.541519
ID_test_3053,41.409290
ID_test_3054,59.310711
ID_test_3055,113.029968
ID_test_3056,68.159935
ID_test_3057,49.511562
ID_test_3058,104.222939
ID_test_3059,99.453674
ID_test_3060,19.391083
ID_test_3061,84.200768
ID_test_3062,48.497227
ID_test_3063,65.287186
ID_test_3064,29.660666
ID_test_3065,131.682892
ID_test_3066,60.870419
ID_test_3067,166.281540
ID_test_3068,94.767006
ID_test_3069,54.766861
ID_test_3070,86.305069
ID_test_3071,44.062298
ID_test_3072,28.166880
ID_test_3073,24.099400
ID_test_3074,91.696167
ID_test_3075,132.157394
ID_test_3076,61.652523
ID_test_3077,51.007927
ID_test_3078,32.451035
ID_test_3079,87.343559
ID_test_3080,66.850319
ID_test_3081,102.838013
ID_test_3082,39.516869
ID_test_3083,93.167770
ID_test_3084,52.132790
ID_test_3085,154.081055
ID_test_3086,109.759224
ID_test_3087,32.670334
ID_test_3088,175.780548
ID_test_3089,218.302841
ID_test_3090,26.459864
ID_test_3091,74.503761
ID_test_3092,33.988110
ID_test_3093,35.158337
ID_test_3094,26.120104
ID_test_3095,126.248833
ID_test_3096,61.031494
ID_test_3097,46.124298
ID_test_3098,101.769440
ID_test_3099,36.287407
ID_test_3100,49.252583
ID_test_3101,49.191364
ID_test_3102,26.191669
ID_test_3103,55.770138
ID_test_3104,118.587250
ID_test_3105,45.047432
ID_test_3106,59.198078
ID_test_3107,87.513092
ID_test_3108,37.427349
ID_test_3109,64.329735
ID_test_3110,60.301216
ID_test_3111,57.094349
ID_test_3112,90.721573
ID_test_3113,32.084892
ID_test_3114,80.241951
ID_test_3115,80.430893
ID_test_3116,144.369476
ID_test_3117,37.250275
ID_test_3118,28.754913
ID_test_3119,76.122719
ID_test_3120,51.917004
ID_test_3121,52.281258
ID_test_3122,75.902573
ID_test_3123,91.914780
ID_test_3124,59.365482
ID_test_3125,90.681015
ID_test_3126,125.435715
ID_test_3127,75.130775
ID_test_3128,83.836792
ID_test_3129,71.543640
ID_test_3130,43.594158
ID_test_3131,68.065842
ID_test_3132,63.665771
ID_test_3133,54.634022
ID_test_3134,45.074673
ID_test_3135,177.519455
ID_test_3136,82.055916
ID_test_3137,15.366010
ID_test_3138,84.318886
ID_test_3139,177.306458
ID_test_3140,45.443501
ID_test_3141,35.547188
ID_test_3142,32.696667
ID_test_3143,78.075439
ID_test_3144,22.692947
ID_test_3145,46.877972
ID_test_3146,73.330238
ID_test_3147,54.937923
ID_test_3148,93.797638
ID_test_3149,44.313503
ID_test_3150,103.685799
ID_test_3151,45.626366
ID_test_3152,42.064838
ID_test_3153,44.561810
ID_test_3154,22.396425
ID_test_3155,126.025490
ID_test_3156,61.783073
ID_test_3157,69.167915
ID_test_3158,48.699577
ID_test_3159,-5.508089
ID_test_3160,16.044493
ID_test_3161,51.656277
ID_test_3162,118.565063
ID_test_3163,38.843098
ID_test_3164,61.835922
ID_test_3165,69.535675
ID_test_3166,55.043324
ID_test_3167,73.165558
ID_test_3168,90.726486
ID_test_3169,47.923534
ID_test_3170,20.276106
ID_test_3171,99.489540
ID_test_3172,3.332647
ID_test_3173,29.767828
ID_test_3174,36.822598
ID_test_3175,69.093483
ID_test_3176,96.041092
ID_test_3177,55.792683
ID_test_3178,29.764975
ID_test_3179,59.596176
ID_test_3180,50.270817
ID_test_3181,18.867985
ID_test_3182,39.782516
ID_test_3183,26.602428
ID_test_3184,130.558868
ID_test_3185,43.029491
ID_test_3186,55.331230
ID_test_3187,143.931641
ID_test_3188,77.581711
ID_test_3189,8.771426
ID_test_3190,41.958477
ID_test_3191,98.238792
ID_test_3192,87.004013
ID_test_3193,87.116600
ID_test_3194,20.910366
ID_test_3195,187.149979
ID_test_3196,94.025383
ID_test_3197,111.051498
ID_test_3198,14.571538
ID_test_3199,58.775131
ID_test_3200,91.399010
ID_test_3201,131.301620
ID_test_3202,47.407001
ID_test_3203,37.342388
ID_test_3204,201.931381
ID_test_3205,49.773670
ID_test_3206,46.482872
ID_test_3207,67.291245
ID_test_3208,25.153837
ID_test_3209,15.158766
ID_test_3210,106.753281
ID_test_3211,194.661835
ID_test_3212,150.925308
ID_test_3213,56.078278
ID_test_3214,50.196678
ID_test_3215,25.853392
ID_test_3216,47.991676
ID_test_3217,103.690971
ID_test_3218,77.194412
ID_test_3219,70.656876
ID_test_3220,17.352369
ID_test_3221,27.080910
ID_test_3222,14.736487
ID_test_3223,40.468826
ID_test_3224,47.381950
ID_test_3225,35.156334
ID_test_3226,58.503330
ID_test_3227,33.315571
ID_test_3228,11.997415
ID_test_3229,65.352509
ID_test_3230,40.331211
ID_test_3231,89.239433
ID_test_3232,36.071171
ID_test_3233,107.561844
ID_test_3234,31.097830
ID_test_3235,103.217400
ID_test_3236,136.540817
ID_test_3237,33.088333
ID_test_3238,34.098621
ID_test_3239,73.594284
ID_test_3240,12.979452
ID_test_3241,144.923004
ID_test_3242,-4.041260
ID_test_3243,35.050152
ID_test_3244,37.056614
ID_test_3245,95.002136
ID_test_3246,51.693439
ID_test_3247,175.120621
ID_test_3248,81.195564
ID_test_3249,21.957214
ID_test_3250,61.828228
ID_test_3251,117.361282
ID_test_3252,49.714962
ID_test_3253,31.069365
ID_test_3254,127.205765
ID_test_3255,212.737579
ID_test_3256,51.213963
ID_test_3257,38.887844
ID_test_3258,51.954773
ID_test_3259,61.263882
ID_test_3260,62.238293
ID_test_3261,56.806004
ID_test_3262,47.226906
ID_test_3263,66.667374
ID_test_3264,12.741536
ID_test_3265,25.752718
ID_test_3266,55.886780
ID_test_3267,12.936883
ID_test_3268,46.310749
ID_test_3269,71.657272
ID_test_3270,131.568985
ID_test_3271,58.585632
ID_test_3272,18.889221
ID_test_3273,58.560184
ID_test_3274,58.299686
ID_test_3275,50.088093
ID_test_3276,64.273788
ID_test_3277,85.476021
ID_test_3278,64.805557
ID_test_3279,93.451149
ID_test_3280,52.193748
ID_test_3281,50.539299
ID_test_3282,26.072914
ID_test_3283,11.570733
ID_test_3284,101.929245
ID_test_3285,60.967842
ID_test_3286,33.599533
ID_test_3287,43.728664
ID_test_3288,112.108658
ID_test_3289,29.315695
ID_test_3290,58.822582
ID_test_3291,90.262405
ID_test_3292,61.542004
ID_test_3293,42.749950
ID_test_3294,71.099197
ID_test_3295,47.370815
ID_test_3296,27.427729
ID_test_3297,132.925461
ID_test_3298,44.888012
ID_test_3299,46.302113
ID_test_3300,124.792191
